ITSecurityStampManager;ARQ.MIA;;;;CBK;ITManagement
InfProvAdminNonLifeInsurance;SRV.MS;;;;CBK;InfProvAdmin
InformationProviderAdmin;SRV.MS;;;;CBK;InformationProviderAdministration
InformationProviderOperation;SRV.MS;;;;CBK;MarketData
InheritanceManagement;CA.APP;;;;CBK;Servicing
InterbankTransfersIntBranches;CA.APP;;;;CBK;PAYMENTS
InternalAudit;CA.APP;;;;CBK;InternalAudit
InternalAudit;CA.APP;Questionarios;497;ArchiveAndDocumentManagement;CBK;InternalAudit
InternationalBatchDashboard;CA.APP;;;;CBK;ITMANAGEMENT
InternationalConfirming;CA.APP;;;;CBK;TRADEBANKING
InternationalContractParticipants;CA.APP;;;;CBK;CUSTOMERMANAGEMENT
InternationalFees;CA.APP;;;;CBK;PRODUCTMANAGEMENT
InvestmentAccount;CA.APP;;;;CBK;InvestmentAccount
InvestmentAccount;SRV.LIB;;;;CBK;InvestmentAccount
InvestmentAccount;SRV.MS;;;;CBK;InvestmentAccount
InvestmentAccountPositionKeeping;SRV.MS;;;;CBK;investmentAccountPositionKeeping
InvestmentExperienceInTest;CA.APP;;;;CBK;REGULATIONCOMPLIANCE
InvestmentPortfolioAdmin;CA.APP;;;;CBK;INVESTMENTMANAGEMENT
InvestmentPortfolioAdmin;SRV.MS;;;;CBK;INVESTMENTMANAGEMENT
InvestmentPortfolioAnalysis;SRV.MS;;;;CBK;InvestmentManagement
InvestmentPortfolioManagement;SRV.MS;;;;CBK;InvestmentManagement
InvestmentPortfolioPlanning;SRV.MS;;;;CBK;INVESTMENTMANAGEMENT
InvestorRelations;CA.APP;;;;CBK;CorporateRelations
InvestorRelations;CA.APP;BackofficePlataformaMetadados;489;PlatformComponents;CBK;CorporateRelations
InvitationManager;CA.APP;;;;CBK;CrossChannel
InvitationManager;CA.WID;;;;CBK;CrossChannel
IssuanceNonLifeInsurance;SRV.MS;;;;CBK;Issuance
ItSecurityIdentityServices;SRV.MS;;;;CBK;ITManagement
JNKMSV;ARQ.MIA;;;;CBK;tool
KYCPER;SRV.DS;;;;CBK;RegulationCompliance
KnowYourCustomerScoring;CA.APP;;;;CBK;REGULATIONCOMPLIANCE
LEENDI;SRV.DS;;;;CBK;LegalEntityDirectory
LGNAPI;SRV.DS;;;;CBK;ITMANAGEMENT
LIFEIN;SRV.DS;;;;CBK;ChannelSpecific
LIMEXP;SRV.DS;;;;CBK;LimitExposureManagement
LITMID;SRV.DS;;;;CBK;idea
LRAREF;SRV.DS;;;;CBK;CorporateRelations
LRAREF;SRV.DS;BackofficePlataformaMetadados;489;PlatformComponents;CBK;CorporateRelations
LeaseSimulator;CA.APP;;;;CBK;Sales
LegalCompliance;SRV.LIB;;;;CBK;legalCompliance
LegalCustomerOnboarding;CA.APP;;;;CBK;Sales
LegalCustomerOnboarding;CA.WID;;;;CBK;SALES
LegalCustomerOnboarding;SRV.MS;;;;CBK;Sales
LegalEntityDirectory;CA.APP;;;;CBK;LegalEntityDirectory
LegalEntityDirectory;SRV.MS;;;;CBK;PARTY
LegalEntityDty;SRV.MS;;;;CBK;PARTY
LegalEntityLoad;CA.APP;;;;CBK;SALES
LegalEntityLoadPreview;CA.APP;;;;CBK;Sales
LifeRiskProductDirectory;CA.APP;;;;CBK;SALES
LimitAndExposureManagement;CA.APP;;;;CBK;TradeBanking
LimitExposureManagement;SRV.MS;;;;CBK;CustomerManagement
ListAccounts;CA.APP;;;;CBK;accounts
Loan;SRV.MS;;;;CBK;Loans
LoanCBI;CA.APP;;;;CBK;LoansDeposits
LoanCBI;SRV.MS;;;;CBK;LoansDeposits
LoanCodeOfGoodPractices;CA.APP;;;;CBK;OperationalServices
LoanContracting;CA.APP;;;;CBK;SALES
LoteryAwardServices;CA.APP;;;;CBK;ConsumerServices
MBRSIM;SRV.DS;;;;CBK;insuranceProducts
MCBCON;SRV.DS;;;;CBK;MARKETOPERATIONS
MCRBKD;SRV.DS;;;;CBK;CUSTOMERMANAGEMENT
MENUMG;SRV.DS;;;;CBK;APPS
MGPERT;SRV.DS;;;;CBK;customerCampaignManagement
MICROSEEMON;SRV.MS;;;;CBK;/monitoring
MIFMIF;SRV.DS;;;;CBK;COMPLIANCE
MKTBCK;SRV.DS;;;;CBK;customerCampaignManagement
MKTCDI;SRV.DS;;;;CBK;OperationalServices
MNowStrategicKPIs;CA.APP;;;;CBK;BUSINESSDIRECTION
MNowStrategicKPIs;CA.APP;SiteBPIVidaPensoes;470;Insurance;CBK;BUSINESSDIRECTION
MONPIE;SRV.DS;;;;CBK;ConsumerServices
MOPGES;SRV.DS;;;;CBK;CreditCardBPI
MOPGTA;SRV.DS;;;;CBK;CreditCardPositionKeeping
MOPGTAGESTION;SRV.MS;;;;CBK;CreditCardPositionKeeping
MOPMCL;SRV.DS;;;;CBK;correspondenceBPI
MOPSAT;SRV.DS;;;;CBK;creditCardBPI
MOPSOL;SRV.DS;;;;CBK;creditCardBPI
MSKRT;SRV.MS;;;;CBK;Security
MUROGE;SRV.DS;;;;CBK;SERVICING
MYPLAN;SRV.DS;;;;CBK;sales
MailCenter;CA.APP;;;;CBK;DOCUMENTMANAGEMENTANDARCHIVE
Mailbox;CA.APP;;;;CBK;apps
ManageableAlerts;CA.APP;;;;CBK;INVESTMENTMANAGEMENT
ManualSecuritiesPositionKeeping;CA.APP;;;;CBK;AccountingServices
MarketOrderExecution;CA.APP;;;;CBK;Marketoperations
MarketOrderExecution;SRV.MS;;;;CBK;WholesaleTrading
MomentsVentajasNoFin;CA.APP;;;;CBK;apps
MonitorPoliticasRiesgo;SRV.MS;;;;CBK;tech
MultiOwnerAccount;CA.APP;;;;CBK;LoansDeposits
MultioptionCertificate;CA.APP;;;;CBK;CONSUMERSERVICES
MuroConMiGestor;CA.APP;;;;CBK;contactDialogue
MyAdvisorWall;CA.APP;;;;CBK;echannels
MyBoxLanding;CA.APP;;;;CBK;insuranceProducts
MyBoxLife;CA.APP;;;;CBK;insuranceProducts
MyBoxLife;SRV.MS;;;;CBK;insuranceProducts
MyBoxRetirementSimulation;SRV.MS;;;;CBK;insuranceProducts
MyPlanningSimulations;CA.APP;;;;CBK;sales
MyPlanningSimulations;SRV.MS;;;;CBK;sales
NACCPC;SRV.DS;;;;CBK;accounting
NCUCBK;SRV.DS;;;;CBK;financialControl
NMENME;SRV.DS;;;;CBK;FinanInstrRefDataManag
NOTIFY;SRV.DS;;;;CBK;PlatformOperations
NOTIFYME;SRV.MS;;;;CBK;PlatformOperations
NPRNPR;SRV.DS;;;;CBK;Loans
NaturalPersonManagement;CA.APP;;;;CBK;SALES
NewInterbankPayment;CA.APP;;;;CBK;CARDOPERATIONS
NonHealthSimulations;CA.APP;;;;CORP;insuranceProducts
NonHealthSimulations;SRV.MS;;;;CORP;insuranceProducts
NotificationManagement;CA.APP;;;;CBK;CROSSCHANNEL
ODNODN;SRV.DS;;;;CBK;GroupTreasury
ONBRDG;SRV.DS;;;;CBK;onboarding
ONGONG;SRV.DS;;;;CBK;NGOManagement
ONLONL;SRV.DS;;;;CBK;ConsumerServices
OPSEMA;SRV.DS;;;;CBK;OPERATIONALSERVICES
OPSUMA;SRV.DS;;;;CBK;OpSustainabilityManag
ORADPT;SRV.DS;;;;CBK;Infraestructuras
OSNBCK;SRV.DS;;;;CBK;ProjectFinance
OTPAUT;SRV.DS;;;;CBK;ITMANAGEMENT
OVIOVI;SRV.DS;;;;CBK;MARKETOPERATIONS
OfficeVisitManagement;CA.APP;;;;CBK;REGULATIONCOMPLIANCE
OnboardingDemo;CA.APP;;;;CBK;onboarding
OnlineContractManagement;CA.APP;;;;CBK;Servicing
OpenArgos;ARQ.MIA;;;;CBK;SecurityAssurance
OpenItemManag;SRV.MS;;;;CBK;OPERATIONALSERVICES
OpenManagement;CA.APP;;;;CBK;ITManagement
OpenRestPreview;CA.APP;;;;CBK;ebranchmanagement
OperacionesPendientesAvisos;CA.APP;;;;CBK;apps
OperationsActivitiesCatalogue;CA.APP;;;;CBK;OPERATIONALSERVICES
OperationsControlsRisks;CA.APP;;;;CBK;OPERATIONALSERVICES
OperationsLog;CA.APP;;;;CBK;ITMANAGEMENT
OrderReceipt;CA.APP;;;;CBK;DirectDebit
PAAUCL;SRV.DS;;;;CBK;PartyAuthentication
PAKACO;SRV.DS;;;;CBK;SALES
PAKSVC;SRV.DS;;;;CBK;SpecialPricingConditions
PALIMA;SRV.DS;;;;CBK;Sales
PARAUT;SRV.DS;;;;CBK;partyAuthentication
PAUBCK;SRV.DS;;;;CBK;solutionDevelopment
PAYINS;SRV.DS;;;;CBK;Payments
PCXALF;SRV.DS;;;;CBK;promocaixaCustomers
PCXCAN;SRV.DS;;;;CBK;SALESANDSERVICES
PCXPCX;SRV.DS;;;;CBK;sales
PEPCLI;SRV.DS;;;;CORP;OperationalServices
PERBOX;SRV.DS;;;;CBK;CustomerManagement
PERFIS;SRV.DS;;;;CBK;OperationalServices
PETBCK;SRV.DS;;;;CBK;petstore
PETSTOREBCK;SRV.MS;;;;CBK;Petstore
PLCBDR;SRV.DS;;;;CBK;salesPlanning
PODBKD;SRV.DS;;;;CBK;HUMANRESOURCES
POLDPL;SRV.DS;;;;CBK;tech
POLRIS;SRV.DS;;;;CBK;tech
PORUPO;SRV.DS;;;;CBK;informationProviders
PRCAEX;SRV.DS;;;;CBK;Sales
PRCMLI;SRV.DS;;;;CBK;OperationalServices
PRDDEF;SRV.DS;;;;CORP;renting
PRDGLI;SRV.DS;;;;CBK;PRODUCTMANAGEMENT
PREPAYMENTCARD;SRV.MS;;;;CBK;TARJETAS
PRODIR;SRV.DS;;;;CBK;SALES
PROFIN;SRV.DS;;;;CBK;TRADEBANKING
PROMAT;SRV.DS;;;;CBK;productMatching
PRPACA;SRV.DS;;;;CBK;Cards
PRSCBP;SRV.DS;;;;CBK;OperationalServices
PTLBCK;SRV.DS;;;;CBK;apps
PTOSRV;SRV.DS;;;;CBK;pointOfService
PUREDM;SRV.DS;;;;CBK;PartyLifecycleManagement
PYPGPR;SRV.DS;;;;CORP;productBrokerAgreement
PYPGPT;SRV.DS;;;;CORP;ProductManagement
PartyAuthenticationBiometrics;SRV.MS;;;;CBK;CrossChannel
PartyAuthenticationHomeBanking;SRV.MS;;;;CBK;CrossChannel
PartyAuthenticationLifeInsurance;SRV.MS;;;;CBK;CROSSCHANNEL
PartyAuthenticationSecurity;SRV.MS;;;;CBK;partyAuthentication
PartyLifecycleManagement;CA.APP;;;;CBK;BranchChannel
PartyLifecycleManagement;SRV.MS;;;;CBK;PartyLifecycleManagement
PartyLifecycleManagementCBI;SRV.MS;;;;CBK;SALES
PartyReferenceDataDirectory;SRV.MS;;;;CBK;PartyReferenceDataDirectory
PartyReferenceDirectoryBackOff;SRV.MS;;;;CBK;OPERATIONALSERVICES
PasswordRecovery;CA.APP;;;;CBK;CrossChannels
PaymentExecution;SRV.MS;;;;CBK;Servicing
PaymentInitiation;SRV.MS;;;;CBK;paymentInitiation
PaymentInstruction;SRV.MS;;;;CBK;Payments
PaymentInstructionInternational;SRV.MS;;;;CBK;PAYMENTS
PaymentOrder;SRV.MS;;;;CBK;PAYMENTS
PenPlanContLI;SRV.MS;;;;CORP;OperationalServices
PensionPlanLifeInsurance;CA.APP;;;;CBK;PensionPlanContributions
PensionPlansLifeInsurance;SRV.MS;;;;CBK;INSURANCEPRODUCTS
PointOfServiceConsumerFinance;SRV.MS;;;;CBK;PointOfService
PoliciesLifeInsurance;CA.APP;;;;CBK;policies
PoliciesLifeInsurance;SRV.MS;;;;CBK;policies
PolicyRenewalNonLifeInsurance;SRV.MS;;;;CBK;POLICYMANAGEMENT
PortalAprovisionamientoDTP;CA.APP;;;;CBK;solutionDevelopment
PortalAprovisionamientoDTP;SRV.MS;;;;CBK;solutionDevelopment
PortalesContenidosMenus;SRV.MS;;;;CBK;apps
PortalesProductos;CA.APP;;;;CBK;apps
PositionKeeping;SRV.MS;;;;CBK;PositionKeeping
PrePaidCard;SRV.MS;;;;CBK;prePaidCard
PricingEngine;CA.APP;;;;CBK;CREDITAPPLICATION
PricingMortgageSimulator;CA.APP;;;;CBK;Sales
PrivateBankingCustomerService;SRV.MS;;;;CBK;PrivateBankingServicing
PrivateBankingCustomers;SRV.MS;;;;CBK;PrivateBankingServicing
ProCombinationLifeInsurance;SRV.MS;;;;CBK;OperationalServices
ProCombinationNonLifeInsurance;SRV.MS;;;;CBK;ProductCombination
ProbandoGAR;ARQ.MIA;;;;CBK;proba
ProcessTracking;CA.WID;;;;CBK;OPERATIONALSERVICES
ProductDesignCBI;SRV.MS;;;;CBK;PRODUCTMANAGEMENT
ProductDirectoryCommercial;SRV.MS;;;;CBK;SALES
ProductPortfolio;SRV.LIB;;;;CBK;BUSINESSANALYSIS
ProductRegulatoryCompliance;CA.APP;;;;CBK;REGULATIONCOMPLIANCE
ProductRegulatoryCompliance;SRV.MS;;;;CBK;RegulationCompliance
ProductionRelease;SRV.MS;;;;CBK;ITManagement
ProjectFinance;CA.APP;;;;CBK;TRADEBANKING
ProjectFinance;SRV.MS;;;;CBK;ProjectFinance
ProviderNetworkMonitoring;CA.APP;;;;CBK;ITMANAGEMENT
PruebaDevelp;CA.ARQ;;;;CBK;PruebaDevelp
PublicReferenceDataManagementCBI;SRV.MS;;;;CBK;MARKETDATA
QUOTEM;SRV.DS;;;;CBK;QuoteManagement
QuoteManagement;CA.APP;;;;CBK;QuoteManagement
QuoteManagement;SRV.MS;;;;CBK;QuoteManagement
RATRAT;SRV.DS;;;;CBK;Recaudaciones
REGCER;SRV.DS;;;;CBK;ConsumerServices
REMBKD;SRV.DS;;;;CBK;SERVICING
RENTIN;SRV.DS;;;;CORP;Renting
RETNOW;SRV.DS;;;;CBK;products
RETRET;SRV.DS;;;;CBK;TradeBanking
RINRIN;SRV.DS;;;;CBK;CONSUMERSERVICES
ROFROF;SRV.DS;;;;CBK;financeAndRiskManagement
RSKMAD;SRV.DS;;;;CBK;risks
Realstatepromotion;SRV.MS;;;;CBK;Realstatepromotion
Realstatepromotions;SRV.MS;;;;CBK;Realstatepromotion
ReceiptsIssuerManagement;CA.APP;;;;CBK;PAYMENTS
RecoveryNonLifeInsurance;SRV.MS;;;;CBK;OperationalServices
RedesignedInTrayService;CA.APP;;;;CBK;DOCUMENTMANAGEMENTANDARCHIVE
RedtrustWSClient;SRV.LIB;;;;CBK;redtrust
RedtrustWSClient;SRV.MS;;;;CBK;redtrust
RegistrationCancellation;CA.APP;;;;CBK;Servicing
RegistrationCancellation;SRV.MS;;;;CBK;Servicing
RegulatoryCompliance;SRV.MS;;;;CBK;RegulationCompliance
RegulatoryComplianceCBI;SRV.MS;;;;CBK;REGULATIONCOMPLIANCE
RegulatoryReporting;CA.APP;;;;CBK;REGULATIONCOMPLIANCE
Renting;SRV.MS;;;;CORP;Renting
RentingAuto;CA.APP;;;;CBK;SALES
RentingEF;SRV.MS;;;;CORP;TRADEBANKING
RentingEquipmentFinance;SRV.MS;;;;CORP;TradeBanking
RequestToPay;CA.APP;;;;CBK;Payments
RequirementToCodeTraceability;SRV.MS;;;;CORP;IDEA
RevolvingCreditFacilities;CA.APP;;;;CBK;LoansDeposits
RiskAccountingClassification;CA.APP;;;;CBK;Regulation
RiskPositionKeeping;SRV.MS;;;;CBK;CREDITPOSITIONKEEPING
SALLOA;SRV.DS;;;;CBK;salaryLoan
SALPLA;SRV.DS;;;;CBK;salesPlanning
SASILI;SRV.DS;;;;CBK;SALES
SCOCRD;CA.APP;;;;CBK;idea
SCOCRD;CA.WID;;;;CBK;idea
SCOCRD;SRV.DS;;;;CBK;idea
SECSEC;SRV.DS;;;;CBK;BusinessCommandAndControl
SEEMON;SRV.DS;;;;CBK;/monitoring
SEOBMA;SRV.DS;;;;CBK;settlementObligationManagement
SERISS;SRV.DS;;;;CBK;Servicing
SERORD;SRV.DS;;;;CBK;Servicing
SGABCK;SRV.DS;;;;CBK;custodiagarantiasdocumentos
SHORTN;SRV.DS;;;;CBK;distribution
SIAPRD;SRV.DS;;;;CBK;Sales
SIAPRQ;SRV.DS;;;;CBK;customerOffer
SIMSIM;SRV.DS;;;;CBK;contactHandler
SINAPS;SRV.DS;;;;CBK;Infraestructuras
SINAPSIS;SRV.MS;;;;CBK;Infraestructuras
SINSIN;SRV.DS;;;;CBK;distribution
SOEBCK;SRV.DS;;;;CBK;CREDITPOSITIONKEEPING
SPAFEV;CA.APP;;;;CBK;fever
SRASRA;SRV.DS;;;;CBK;CREDITAPPLICATION
SSASSA;SRV.DS;;;;CBK;ITManagement
STCSER;SRV.DS;;;;CBK;stc
STDREU;SRV.DS;;;;CORP;STD
STOPGO;SRV.DS;;;;CBK;CrossChannel
STRGFA;SRV.DS;;;;CBK;ITManagement
SUICHE;SRV.DS;;;;CBK;RegulationCompliance
SUSTAI;SRV.DS;;;;CBK;SustainabilityESG
SYSADM;SRV.DS;;;;CBK;systemsAdministration
SYSDEP;SRV.DS;;;;CBK;ITMANAGEMENT
SYSTEM;SRV.DS;;;;CBK;SYSTEMSADMINISTRATION
SalaryLoan;CA.APP;;;;CBK;ConsumerServices
SalaryLoan;SRV.MS;;;;CBK;salaryLoan
SalesCommercialHome;CA.APP;;;;CBK;BranchPortfolio
SalesCommercialReporting;CA.APP;;;;CBK;BusinessAnalysis
SalesNearRealTme;SRV.MS;;;;CBK;salesforce
SavingsSimulationsLifeInsurance;SRV.MS;;;;CBK;SALES
SecuritiesPositionKeeping;SRV.MS;;;;CBK;SecuritiesPositionKeeping
SecurityAssurance;ARQ.LIB;;;;CBK;NONITANDNONHRENTERPRISESERVICES
SecurityAssurance;ARQ.MIA;;;;CBK;NonITAndNonHREnterpriseServices
SegurcaixaInsuranceCatalog;CA.APP;;;;CBK;Catalogos
SegurcaixaInsuranceCatalog;SRV.MS;;;;CBK;Catalogos
SegurosInversionSimContSeguro;CA.APP;;;;CBK;insuranceProducts
SegurosInversionSimContSeguro;SRV.MS;;;;CBK;insuranceProducts
SegurosVidaMyBox;CA.APP;;;;CBK;insuranceProducts
SegurosVidaMyBox;SRV.MS;;;;CBK;insuranceProducts
ServicingActivityAnalysis;SRV.MS;;;;CBK;Infraestructuras
ServicingIssue;CA.APP;;;;CBK;Servicing
ServicingIssue;SRV.MS;;;;CBK;Servicing
ServicingMandate;SRV.MS;;;;CBK;Servicing
ServicingMandateCBI;SRV.MS;;;;CBK;Servicing
ServicingOrder;SRV.MS;;;;CBK;Servicing
ServicingOrderTrade;SRV.MS;;;;CBK;SERVICING
ServicingOrderWills;SRV.MS;;;;CBK;SERVICING
SessionDialogueConsumerFinance;SRV.MS;;;;CBK;SessionDialogue
ShoppiVentajasNoFin;SRV.MS;;;;CBK;apps
SignatureManager;CA.APP;;;;CBK;CrossChannel
SimulationsLifeInsurance;SRV.MS;;;;CBK;Sales
SimulationsManagedSavingLifeInsurance;CA.APP;;;;CBK;Sales
SolicitudTercerosPrescriptores;SRV.MS;;;;CBK;pointOfService
SpecialPricingConditions;SRV.MS;;;;CBK;SpecialPricingConditions
StrongCustomerAuthWhiteList;CA.APP;;;;CBK;CARDS
SuitabilityChecking;SRV.MS;;;;CBK;RegulationCompliance
SupraALFUnificacion;SRV.MS;;;;CBK;PartyReference
Suscriptions;CA.APP;;;;CBK;CARDS
Sustainability;CA.APP;;;;CBK;SalesServices
Sustainability;SRV.MS;;;;CBK;SustainabilityESG
Synchro;CA.APP;;;;CBK;ITMANAGEMENT
SyndicatedProjectFinance;CA.APP;;;;CBK;ProjectFinance
SystemDeployment;SRV.MS;;;;CBK;ITMANAGEMENT
TAOIPK;SRV.DS;;;;CBK;OPERATIONALSERVICES
TARBOX;SRV.DS;;;;CBK;CreditCardPositionKeeping
TARSCA;SRV.DS;;;;CBK;CARDS
TCOTCO;SRV.DS;;;;CBK;cardCase
TCRLUN;SRV.DS;;;;CBK;Cards
TCRTCR;SRV.DS;;;;CBK;Cards
TDITDI;SRV.DS;;;;CBK;PaymentExecution
TECDEB;SRV.DS;;;;CBK;idea
TESTAM;SRV.DS;;;;CBK;ExternalAgency
TEVTEV;SRV.DS;;;;CBK;CentralCashHandling
TFTransactionService;SRV.MS;;;;CORP;ITMANAGEMENT
TFTransactionWeb;CA.APP;;;;CORP;INFRAESTRUCTURESTECNOLOGIQUES
THBPAY;SRV.DS;;;;CBK;CARDS
THPASE;SRV.DS;;;;CBK;SALES
TIRTIR;SRV.DS;;;;CBK;DirectDebit
TLETLE;SRV.DS;;;;CBK;DEPOSITS
TRAAUT;SRV.DS;;;;CBK;TransactionAuthorization
TRAFIN;SRV.DS;;;;CBK;TRADEBANKING
TRAULI;SRV.DS;;;;CORP;CrossChannel
TRAZBK;SRV.DS;;;;CBK;OperationalServices
TRAZSV;SRV.MS;;;;CBK;OperationalServices
TREFVA;SRV.DS;;;;CBK;centralCashHandling
TRFTRF;SRV.DS;;;;CBK;PaymentExecution
TRSBCK;SRV.DS;;;;CBK;Party
TabbedBrowsing;CA.WID;;;;CBK;ITMANAGEMENT
TabbedBrowsingManagement;CA.APP;;;;CBK;ITMANAGEMENT
TaskTray;CA.APP;;;;CBK;BranchChannel
TaxLoan;CA.APP;;;;CBK;CONSUMERSERVICES
TaxObligationInvestPosKeeping;SRV.MS;;;;CBK;OperationalServices
TaxObligationPositionKeeping;SRV.MS;;;;CBK;OPERATIONALSERVICES
Taxation;CA.APP;;;;CBK;REGULATIONCOMPLIANCE
TechnicalDebtWidgets;CA.WID;;;;CBK;IDEA
TemplateViewer;CA.APP;;;;CBK;DOCUMENTMANAGEMENTANDARCHIVE
TestALM;SRV.MS;;;;CBK;idea
TradeConfirmationMatching;SRV.MS;;;;CBK;MARKETOPERATIONS
TradeFinance;SRV.MS;;;;CBK;TRADEBANKING
TradeFinanceAVE;SRV.MS;;;;CBK;TradeFinance
TransMngtNonLifeInsurance;SRV.LIB;;;;CBK;TransactionManagement
TransactionAuthorization;CA.WID;;;;CBK;TransactionAuthorization
TransactionAuthorization;SRV.MS;;;;CBK;CrossChannel
TransactionAuthorizationPreview;CA.APP;;;;CBK;TransactionAuthorizationPreview
TransactionAuthorizationSecurity;SRV.MS;;;;CBK;CrossChannel
TranslationsManagement;CA.APP;;;;CBK;ITMANAGEMENT
Translator;CA.APP;;;;CBK;DOCUMENTMANAGEMENTANDARCHIVE
TrazabilidadOperaciones;SRV.MS;;;;CBK;OperationalServices
USCAOP;SRV.DS;;;;CBK;ITMANAGEMENT
Underwriting;SRV.MS;;;;CBK;SALES
UnderwritingNonLifeInsurance;CA.APP;;;;CBK;Underwriting
UnderwritingNonLifeInsurance;SRV.MS;;;;CBK;Underwriting
UseCasesManagement;CA.APP;;;;CBK;ITMANAGEMENT
UtilsLibraryOF;CA.LAPP;;;;CBK;ebranchmanagement
VALBCK;SRV.DS;;;;CBK;InvestmentAccount
VALDB2;SRV.DS;;;;CBK;InvestmentAccount
VIRACC;SRV.DS;;;;CBK;LoansDeposits
VMCAdmin;CA.APP;;;;CORP;arquitectura
VMCCNF;SRV.DS;;;;CORP;VMCorp
VMCHeader;CA.APP;;;;CORP;arquitectura
VidacaixaInsuranceCatalog;CA.APP;;;;CBK;Catalogos
VidacaixaInsuranceCatalog;SRV.MS;;;;CBK;Catalogos
VirtualAccount;SRV.MS;;;;CBK;LoansDeposits
WIVAI;CA.APP;;;;CBK;SALESANDSERVICES
WIVAI;SRV.LIB;;;;CBK;salesAndServices
WIVAI;SRV.MS;;;;CBK;SALESANDSERVICES
WIVAIBO;CA.APP;;;;CBK;SALESANDSERVICES
WIVAIBackoffice;CA.APP;;;;CBK;PRODUCTS
WIVAICUSTOMER;SRV.MS;;;;CBK;CUSTOMERS
WIVAIFASTDATA;SRV.MS;;;;CBK;PRODUCTS
WIVAIMobility;CA.APP;;;;CBK;ECHANNELS
WIVAIPRODUCTS;SRV.MS;;;;CBK;PRODUCTS
WIVAISALES;SRV.MS;;;;CBK;SALES
WivaiSelectplace;CA.APP;;;;CBK;ECHANNELS
WorkCenterQuery;SRV.LIB;;;;CBK;BuildingsAndEquipment
WriteOffsNonLifeInsurance;CA.APP;;;;CBK;WriteOffs
WriteOffsNonLifeInsurance;SRV.MS;;;;CBK;Writeoffs
a2connector;ARQ.LIB;;;;CBK;backend/absis2
a2connector;ARQ.MIA;;;;CBK;backend/absis2
absis2flow;ARQ.LIB;;;;CBK;backend/absis2
absis3core;ARQ.CFG;;;;CBK;core
absis3core;ARQ.LIB;;;;CBK;core
absis3externalbom;ARQ.LIB;;;;CBK;arch/core
absisCli;CA.ARQ;;;;CBK;tools
absisComponents;CA.ARQ;;;;CBK;components
absisConfigurationRepo;CA.ARQ;;;;CBK;core
absisDependency;CA.ARQ;;;;CBK;core
absisModules;CA.ARQ;;;;CBK;core
absisReactESMSandbox;CA.ARQ;;;;CBK;tools
absisWidgetDep;CA.ARQ;;;;CBK;components
absisWidgets;CA.ARQ;;;;CBK;components
absisclo;ARQ.LIB;;;;CBK;monitors/clo
absisinitializr;ARQ.MIA;;;;CBK;tool
administrativeDefault;CA.APP;;;;CBK;COLLATERALADMINISTRATION
adsclient;SRV.LIB;;;;CBK;backend/ads
adsconnector;ARQ.LIB;;;;CBK;backend/ads
adsconnector;ARQ.MIA;;;;CBK;backend/ads
adstransaction;ARQ.LIB;;;;CBK;backend/ads
almlogcollector;ARQ.MIA;;;;CBK;tool
analisisRiesgo;SRV.MS;;;;CBK;creditMarginManagement
apigateway;ARQ.MIA;;;;CBK;core
appConfiguration;SRV.CFG;;;;CBK;partyAuthentication
applibprova;CA.LAPP;;;;CBK;demos
apponboarding;CA.APP;;;;CBK;infraestructuras_globales-arquitectura_tecnica/arquitectura_de_canal
apponboarding;SRV.MS;;;;CBK;onboarding
approvals;CA.WID;;;;CBK;security/approvals
approvalsOfi;CA.WID;;;;CBK;security
approvalsVcx;CA.WID;;;;CBK;security
arqVerificaIdent;CA.APP;;;;CORP;partyAuthentication
arqdb2;SRV.DS;;;;CBK;demo
arqdop;ARQ.MAP;;;;CBK;compensation
arqdop;SRV.DS;;;;CORP;infraestructuras
arqjdb;SRV.DS;;;;CBK;demo
arqpru;SRV.DS;;;;CBK;demo
arqrun;SRV.DS;;;;CBK;demo
arqsharedsql;SRV.LIB;;;;CBK;demo
arqsql;SRV.DS;;;;CBK;demo
atmOperationsManagement;SRV.MS;;;;CBK;channelSpecific
autApprovalsDemo;SRV.MS;;;;CBK;tech
autDemo;SRV.MS;;;;CBK;tech
autNow;CA.WID;;;;CBK;TransactionAuthorization
auth;ARQ.MAP;;;;CBK;security/authorization
bsalab;SRV.MS;;;;CBK;ITManagement
businesslogs;ARQ.LIB;;;;CBK;ITMANAGEMENT
busquedaClientes;CA.WID;;;;CBK;TF71
ca3msv;SRV.DS;;;;CBK;gobiernoabsis3
ca3spa;SRV.DS;;;;CBK;gobiernoabsis3
calculoTaeNovacionesIco;SRV.MS;;;;CBK;loansAndDeposits
canalAppCognitive;CA.APP;;;;CBK;ServicingActivityAnalysis
cardAuthentication;SRV.MS;;;;CBK;partyAuthentication
cardAuthorization;SRV.MS;;;;CBK;cardAuthorization
cardAuthorizationBPI;SRV.MS;;;;CBK;cards
cardAuthorizationBlackList;CA.APP;;;;CBK;cardAuthorization
cardAuthorizationBlackList;SRV.MS;;;;CBK;Cards
cardCollectionsBPI;SRV.MS;;;;CORP;TARJETASYCOMERCIOS
cardsBillingsAndPayments;SRV.MS;;;;CORP;Cards
cardsPrePaymentCard;SRV.MS;;;;CBK;prePaymentCard
catmsv;ARQ.MIA;;;;CBK;tool
centralCashHandling;SRV.MS;;;;CBK;Payments
centralCashHandlingCurrency;SRV.MS;;;;CBK;Payments
cgsconnector;ARQ.LIB;;;;CBK;backend/cgs
cgsconnector;ARQ.MIA;;;;CBK;backend/cgs
